"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013",
"Sint Maarten (Dutch part)","SXM","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","84.2292175292969","","","","","","","87.811149597168","","","","","","","","91.8364639282227","","","","","","","","","","91.8364639282227","",
"Syrian Arab Republic","SYR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","55.6544990539551","","","","","","","","","","","","","","","","","","","","","82.8882522583008","","80.8445205688477","","","","","","","","85.08056640625","",
"Turks and Caicos Islands","TCA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.8946533203125","","","","","","","25.6542148590088","","","","28.3814334869385","","","","","","","","37.2670516967773","",
"Togo","TGO","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.1776008605957","","","","","","56.8883666992188","","","57.0933799743652","","60.4099464416504","","",
"Thailand","THA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","87.9817581176758","","","","","","","","","","","","","","","","","","","","92.6465454101563","","","","","93.506477355957","","","","","96.430908203125","","","",
"Tajikistan","TJK","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.6940231323242","","","","","","","","","","","99.4512481689453","","","","","","","","","","","","99.7374420166016","",
"Turkmenistan","TKM","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.7783203125","","","","","","","","","","","","","","","","","99.6304779052734","",
"Timor-Leste","TLS","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.5999984741211","","","","","","50.5999984741211","","","58.3089828491211","","","",
"Tonga","TON","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","99.5924606323242","","","","","","","","","","","","","","","","","","","","98.9053726196289","","","","","","","","","","99.0184555053711","","","","","99.3855285644531","","",
"Trinidad and Tobago","TTO","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","94.9703216552734","","","","","","","","","","96.9385528564453","","","","","","","","","","","","","","98.2885131835938","","","","","","","","98.8142318725586","",
"Tunisia","TUN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","48.1907005310059","","","","","","","","","","59.8176116943359","","","","","","","","","","74.2969970703125","","","77.1903991699219","77.5611343383789","","79.1305770874023","79.6539077758789","","",
"Turkey","TUR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","61.6276817321777","","","","","65.6943435668945","","","","","75.9682388305664","","","","","79.2324523925781","","","","","","","","","","","","","","87.3654861450195","88.2290573120117","88.119384765625","88.6558990478516","","90.8167190551758","92.6605987548828","94.1060943603516","94.9197463989258","",
"Tuvalu","TUV","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.1138038635254","","","","","","","","","","","","","","69.4309005737305","","","","","","","","67.8006973266602","","","",
"Uganda","UGA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.1073837280273","","","","","","","","","","","68.1425094604492","","","","71.3731460571289","","","","73.2118835449219","","","",
"Ukraine","UKR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.4304122924805","","","","","","","","","","","99.7302169799805","",
"Upper middle income","UMC","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.1671981811523","","","","","","","","","","89.9485626220703","","","","","","","","","","93.869026184082","","","",
"Uruguay","URY","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","93.8610763549805","","","","","","","","","","95.3799743652344","","","","","","","","","","","96.7818069458008","","","","","","","","","","97.7896347045898","97.8638916015625","98.1635589599609","98.2678985595703","98.0727081298828","98.3358993530273","98.3959426879883","",
"United States","USA","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uzbekistan","UZB","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.6425857543945","","","","","","","","","","","","99.4769134521484","",
"St. Vincent and the Grenadines","VCT","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","84.7322082519531","","","","","","","","","89.8252563476563","","","","","","","","","","","92.9798355102539","","","","","","95.1546401977539","","95.5119934082031","","","","",
"Virgin Islands (U.S.)","VIR","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","83.8259429931641","","","","","","","","","","87.5964508056641","","","","","","","","","","90.2782974243164","90.1561279296875","","","","","","","","","93.5204544067383","","","","",
"Vanuatu","VUT","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","52.8739242553711","","","","","","","","","","","","","","","68.4600296020508","","","","","74","","","","","78.0809783935547","","","","","","","","83.3597564697266","",
"West Bank and Gaza","PSE","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.0628890991211","","","","","","","92.2799758911133","","93.4499664306641","93.8821334838867","94.0586547851563","94.5991668701172","94.932014465332","95.2672424316406","95.9137649536133","",
"World","WLD","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.7919616699219","","","","","","","","","","81.9468002319336","","","","","","","","","","84.2903747558594","","","",
"Samoa","WSM","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.9443283081055","","","","","","","","","","","","","98.5404815673828","","","","","","","","98.8648834228516","",
"Yemen, Rep.","YEM","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.0900039672852","","","","","","","","","","54.7455215454102","","","","","","","","66.3737716674805","",
"South Africa","ZAF","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","76.2004928588867","","","","","","","","","","","","","","","","82.402099609375","","","","","","","","","","","88.7172470092773","","92.8948593139648","92.8773193359375","93.1021423339844","93.7294692993164","",
"Congo, Dem. Rep.","COD","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.1729888916016","","","","","","61.2055435180664","","","","","","",
"Zambia","ZMB","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","64.9982604980469","","","","","","","","","68.0017929077148","","","69.1492156982422","","","","","61.4282875061035","","","","","","",
"Zimbabwe","ZWE","Literacy rate, adult total (% of people ages 15 and above)","SE.ADT.LITR.ZS","","","","","","","","","","","","","","","","","","","","","","","77.7941665649414","","","","","","","","","","83.512580871582","","","","","","","","","","","","","","","","","","","83.5827178955078","","",
